연번,시,구,동,관리번호,지번주소,도로명주소,설치일자,카메라대수,위도,경도,데이터기준일자,weight
"2869",경기도 성남시,분당구,운중동,분당운중-A-66,운중동 1035-7번지,,"2011","3","37.389243 ","127.082127 ",2025-11-12,0.70
"2870",경기도 성남시,분당구,운중동,분당운중-A-67,운중동 920번지,,"2011","3","37.387647 ","127.070906 ",2025-11-12,0.70
"2871",경기도 성남시,분당구,운중동,분당운중-A-68,운중동 919-1번지,,"2011","5","37.387834 ","127.072899 ",2025-11-12,0.70
"2872",경기도 성남시,분당구,운중동,분당운중-A-69,운중동 915번지,,"2011","1","37.382682 ","127.072415 ",2025-11-12,0.70
"2873",경기도 성남시,분당구,운중동,분당운중-A-70,운중동 915번지,,"2011","5","37.384842 ","127.072880 ",2025-11-12,0.70
"2874",경기도 성남시,분당구,운중동,분당운중-A-71,운중동 920번지,,"2011","1","37.382989 ","127.073284 ",2025-11-12,0.70
"2875",경기도 성남시,분당구,운중동,분당운중-A-72,운중동 992번지,,"2011","1","37.396141 ","127.085500 ",2025-11-12,0.70
"2876",경기도 성남시,분당구,운중동,분당운중-A-73,운중동 1009-4번지,,"2011","3","37.391564 ","127.083661 ",2025-11-12,0.70
"2877",경기도 성남시,분당구,운중동,분당운중-A-74,운중동 55-1,,2023-08,"5","37.391562 ","127.059577 ",2025-11-12,0.70
"2878",경기도 성남시,분당구,운중동,분당운중-A-75,운중동 1014-8번지,,"2011","1","37.392018 ","127.084598 ",2025-11-12,0.70
"2879",경기도 성남시,분당구,운중동,분당운중-A-76,운중동 1012번지,,"2011","3","37.391658 ","127.084684 ",2025-11-12,0.70
"2880",경기도 성남시,분당구,운중동,분당운중-A-77,운중동 1012번지,,"2011","3","37.391283 ","127.083224 ",2025-11-12,0.70
"2881",경기도 성남시,분당구,운중동,분당운중-A-78,운중동 1016-8번지,,"2011","3","37.391059 ","127.085152 ",2025-11-12,0.70
"2882",경기도 성남시,분당구,운중동,분당운중-A-79,운중동 1017-4번지,,"2011","3","37.390264 ","127.083720 ",2025-11-12,0.70
"2883",경기도 성남시,분당구,운중동,분당운중-A-80,운중동 1034-4번지,,"2011","4","37.390236 ","127.084859 ",2025-11-12,0.70
"2884",경기도 성남시,분당구,운중동,분당운중-A-81,운중동 1028-4번지,,"2011","4","37.389879 ","127.082809 ",2025-11-12,0.70
"2885",경기도 성남시,분당구,운중동,분당운중-A-82,운중동 1035-11번지,,"2011","4","37.389284 ","127.082668 ",2025-11-12,0.70
"2886",경기도 성남시,분당구,운중동,분당운중-A-83,운중동 1045-4번지,,"2011","3","37.388969 ","127.082804 ",2025-11-12,0.70
"2887",경기도 성남시,분당구,운중동,분당운중-A-84,운중동 1044번지,,"2011","3","37.388788 ","127.082211 ",2025-11-12,0.70
"2888",경기도 성남시,분당구,운중동,분당운중-A-85,운중동 1049-11번지,,"2011","5","37.388572 ","127.083523 ",2025-11-12,0.70
"2889",경기도 성남시,분당구,운중동,분당운중-A-86,운중동 1047-7번지,,"2011","5","37.388420 ","127.084260 ",2025-11-12,0.70
"2890",경기도 성남시,분당구,운중동,분당운중-A-87,운중동 879-5번지,"산운로 97 (운중동, 한성필하우스아파트)","2011","1","37.392187 ","127.063488 ",2025-11-12,0.70
"2891",경기도 성남시,분당구,운중동,분당운중-A-88,운중동 882-6번지,,"2011","5","37.392240 ","127.064643 ",2025-11-12,0.70
"2892",경기도 성남시,분당구,운중동,분당운중-A-89,운중동 879-6번지,,"2011","4","37.392830 ","127.065160 ",2025-11-12,0.70
"2893",경기도 성남시,분당구,운중동,분당운중-A-90,운중동 892-11번지,판교원로81번길 9 (운중동),"2011","1","37.392082 ","127.067837 ",2025-11-12,0.70
"2894",경기도 성남시,분당구,운중동,분당운중-A-91,운중동 899-3번지,,"2011","1","37.391360 ","127.068070 ",2025-11-12,0.70
"2895",경기도 성남시,분당구,운중동,분당운중-A-92,운중동 910-9번지,,"2011","1","37.389947 ","127.068768 ",2025-11-12,0.70
"2896",경기도 성남시,분당구,운중동,분당운중-A-93,운중동 921-3번지,,"2011","1","37.389185 ","127.070139 ",2025-11-12,0.70
"2897",경기도 성남시,분당구,운중동,분당운중-A-94,운중동 955-1번지,,"2011","1","37.390642 ","127.070723 ",2025-11-12,0.70
"2898",경기도 성남시,분당구,운중동,분당운중-A-95,운중동 956-1번지,,"2011","1","37.392346 ","127.070330 ",2025-11-12,0.70
"2899",경기도 성남시,분당구,운중동,분당운중-A-96,운중동 872번지,,"2011","1","37.393584 ","127.070444 ",2025-11-12,0.70
"2900",경기도 성남시,분당구,운중동,분당운중-A-97,운중동 989번지,,"2011","3","37.394326 ","127.071472 ",2025-11-12,0.70
"2901",경기도 성남시,분당구,운중동,분당운중-A-98,운중동 921-1번지,,"2011","1","37.389896 ","127.071931 ",2025-11-12,0.70
"2902",경기도 성남시,분당구,운중동,분당운중-A-99,운중동 921-2번지,,"2011","1","37.389698 ","127.073062 ",2025-11-12,0.70
"2903",경기도 성남시,분당구,운중동,분당운중-A-100,운중동 953번지,,"2011","4","37.390091 ","127.074283 ",2025-11-12,0.70
"2904",경기도 성남시,분당구,운중동,분당운중-A-101,운중동 922-1번지,,"2011","1","37.389362 ","127.075488 ",2025-11-12,0.70
"2905",경기도 성남시,분당구,운중동,분당운중-A-102,운중동 929-4번지,,"2011","4","37.390130 ","127.077540 ",2025-11-12,0.70
"2906",경기도 성남시,분당구,운중동,분당운중-A-103,운중동 979-7번지,,"2011","3","37.392395 ","127.076145 ",2025-11-12,0.70
"2907",경기도 성남시,분당구,운중동,분당운중-A-104,운중동 970-8번지,,"2011","1","37.392440 ","127.078730 ",2025-11-12,0.70
"2908",경기도 성남시,분당구,운중동,분당운중-A-105,운중동 920번지,,"2011","1","37.386650 ","127.070134 ",2025-11-12,0.70
"2909",경기도 성남시,분당구,운중동,분당운중-A-106,운중동 919번지,,"2011","1","37.387641 ","127.074845 ",2025-11-12,0.70
"2910",경기도 성남시,분당구,운중동,분당운중-A-107,운중동 916번지,,"2011","1","37.384791 ","127.074253 ",2025-11-12,0.70
"2911",경기도 성남시,분당구,운중동,분당운중-A-108,운중동 917-9번지,,"2011","1","37.382700 ","127.074724 ",2025-11-12,0.70
"2912",경기도 성남시,분당구,운중동,분당운중-A-109,운중동 1043-6번지,판교원로117번길 11 (운중동),"2011","1","37.388418 ","127.081465 ",2025-11-12,0.70
"2913",경기도 성남시,분당구,운중동,분당운중-A-110,운중동 1045-5번지,운중로45번길 8 (운중동),"2011","5","37.388722 ","127.084763 ",2025-11-12,0.70
"2914",경기도 성남시,분당구,운중동,분당운중-A-111,운중동 986-18번지,산운로68번길 12 (운중동),"2011","1","37.394243 ","127.078562 ",2025-11-12,0.70
"2915",경기도 성남시,분당구,운중동,분당운중-A-112,운중동 986-18번지,,"2011","1","37.393851 ","127.078540 ",2025-11-12,0.70
"2916",경기도 성남시,분당구,운중동,분당운중-A-113,운중동 987-1번지,,"2011","1","37.393189 ","127.075940 ",2025-11-12,0.70
"2917",경기도 성남시,분당구,운중동,분당운중-A-114,운중동 982-14번지,,"2011","1","37.393480 ","127.077307 ",2025-11-12,0.70
"2918",경기도 성남시,분당구,운중동,분당운중-A-115,운중동 1050-15번지,,"2011","4","37.388069 ","127.083369 ",2025-11-12,0.70
"2919",경기도 성남시,분당구,운중동,분당운중-A-116,운중동 913-2번지,,"2011","3","37.390813 ","127.063666 ",2025-11-12,0.70
"2920",경기도 성남시,분당구,운중동,분당운중-A-117,대장동 422-5번지,,"2013","3","37.374613 ","127.062417 ",2025-11-12,0.70
"2921",경기도 성남시,분당구,운중동,분당운중-A-118,대장동 320-6번지,,"2014","1","37.359140 ","127.067910 ",2025-11-12,0.70
"2922",경기도 성남시,분당구,운중동,분당운중-A-119,운중동 927번지,운중로14번길 51 (운중동),"2014","3","37.389050 ","127.078410 ",2025-11-12,0.70
"2923",경기도 성남시,분당구,운중동,분당운중-A-120,운중동 893번지,,"2014","4","37.392150 ","127.068070 ",2025-11-12,0.70
"2924",경기도 성남시,분당구,운중동,분당운중-A-121,운중동 989번지,운중로125번길 7 (운중동),"2014","1","37.393090 ","127.072190 ",2025-11-12,0.70
"2925",경기도 성남시,분당구,운중동,분당운중-A-122,운중동 889번지,,"2014","4","37.392120 ","127.066712 ",2025-11-12,0.70
"2926",경기도 성남시,분당구,운중동,분당운중-A-123,운중동 1012번지,,"2014","4","37.395169 ","127.077575 ",2025-11-12,0.70
"2927",경기도 성남시,분당구,운중동,분당운중-A-124,운중동 1044번지,고기로 720,"2014","4","37.388481 ","127.082125 ",2025-11-12,0.70
"2928",경기도 성남시,분당구,운중동,분당운중-A-125,운중동 921-5번지,,"2015","3","37.389030 ","127.073020 ",2025-11-12,0.70
"2929",경기도 성남시,분당구,운중동,분당운중-A-126,운중동 산75-8번지,,"2015","3","37.395160 ","127.046400 ",2025-11-12,0.70
"2930",경기도 성남시,분당구,운중동,분당운중-A-128,운중동 533-33번지,하오개로351번길 8 ,2017-09,"7","37.393410 ","127.049420 ",2025-11-12,0.70
"2931",경기도 성남시,분당구,운중동,분당운중-A-129,석운동 101-1번지,,2017-12,"4","37.369640 ","127.039780 ",2025-11-12,0.70
"2932",경기도 성남시,분당구,운중동,분당운중-A-131,운중동 911-10번지,,2018-11,"3","37.389140 ","127.069450 ",2025-11-12,0.70
"2933",경기도 성남시,분당구,운중동,분당운중-A-132,운중동 산80-1번지,,2018-11,"3","37.393790 ","127.038710 ",2025-11-12,0.70
"2934",경기도 성남시,분당구,운중동,분당운중-A-133,운중동 977-1번지,,2018-11,"3","37.392470 ","127.077010 ",2025-11-12,0.70
"2935",경기도 성남시,분당구,운중동,분당운중-A-134,운중동 903번지,,2018-10,"2","37.391000 ","127.063580 ",2025-11-12,0.70
"2936",경기도 성남시,분당구,운중동,분당운중-A-135,운중동 1002-4번지,,2019-12,"5","37.391730 ","127.081660 ",2025-11-12,0.70
"2937",경기도 성남시,분당구,운중동,분당운중-A-136,석운동 126-1번지,,2022-12,"3","37.370804 ","127.036112 ",2025-11-12,0.70
"2938",경기도 성남시,분당구,운중동,분당운중-A-137,운중동 455-1,,2019-12,"5","37.391270 ","127.053680 ",2025-11-12,0.70
"2939",경기도 성남시,분당구,운중동,분당운중-A-138,운중동 330-1,,2020-07,"4","37.392760 ","127.058537 ",2025-11-12,0.70
"2940",경기도 성남시,분당구,운중동,분당운중-A-139,운중동 346-6,,2020-07,"4","37.392130 ","127.057956 ",2025-11-12,0.70
